"ImportedID","CarSearchID","Engine","DealerPhone","CarYear","ErrFlg","Color","Price","BodyStyle","CarName","SellerType","SellerName","ListingID","Miles","ScraperRunID","Created"
"9216681","1491","5.0L V10 40V MPFI DOHC","8884984711","2007","0","Red","41999","Red","BMW M6","Dealer:","Wills Wheels","83538644","31525","200",NULL
"9218587","14991","2.5L I4 16V MPFI DOHC","8883609789","2010","0","White","15900","White","Mazda Mazda6","Dealer:","Roberts Auto Sales","88677396","38764","200",NULL
"9225898","15192","2.4L I4 16V MPFI DOHC","8882057814","2006","0","White","14995","White","Toyota Highlander","Dealer:","Stevens Creek Toyota","86770970","80115","200",NULL
"9227893","1521","3.4L V6 12V MPFI OHV","8884345910","2004","0","Silver","11990","Silver","Buick Rendezvous","Dealer:","Kia of West Chester","89755906","62100","200",NULL
"9228629","15257","3.7L V6 24V MPFI SOHC","8883872909","2012","0","Crystal Black Pearl","41477","Crystal Black Pearl","Acura MDX 3.7L Technology","Dealer:","Courtesy Acura","88022040","1487","200",NULL
"9232077","15386","2.2L I4 16V MPFI DOHC","8884540643","2006","0","Green","9981","Green","Chevrolet HHR LS","Dealer:","John Elway Chevrolet","89516524","62104","200",NULL
"9232188","15387","3.5L V6 12V MPFI OHV Flexible Fu","8889048071","2011","0","Silver Ice Metallic","17000","Silver Ice Metallic","Chevrolet Impala LS","Dealer:","Ed Bozarth Chevrolet","85009737","19119","200",NULL
"9233578","15410","4.2L I6 24V MPFI DOHC","8666837640","2006","0","Maroon","12450","Maroon","Chevrolet TrailBlazer LS","Dealer:","CarMax","89596679","94939","200",NULL
"9242480","1561","2.4L I4 16V GDI DOHC","8778737989","2011","0","Cyber Gray Metallic","26999","Cyber Gray Metallic","Chevrolet Equinox LTZ","Dealer:","Nissan Kia of Middletown","87794290","18111","200",NULL
"9246142","15757","1.6L I4 16V MPFI DOHC","8882412723","1999","0","Vivid Teal","4999","Vivid Teal","Nissan Sentra GXE","Dealer:","Denver Suzuki","87733902","76855","200",NULL
"9248235","15861","2.5L H4 16V MPFI SOHC","8666477579","2006","0","Crystal Gray Metallic","13835","Crystal Gray Metallic","Subaru Forester 2.5 X","Dealer:","Shortline Automotive Inc.","87495106","70271","200",NULL
"9248909","1586","5.3L V8 16V MPFI OHV Flexible Fu","8664897330","2011","0","Sheer Silver Metallic","35989","Sheer Silver Metallic","Chevrolet Suburban 1500 LT","Dealer:","East Hills Chevrolet of Roslyn","83630731","17938","200",NULL
"9249758","1587","5.3L V8 16V MPFI OHV Flexible Fu","8882158021","2008","0","Black","35534","Black","Chevrolet Tahoe LTZ","Dealer:","Kristal Automall","81929373","49036","200",NULL
"9250527","15897","4.0L V6 24V MPFI DOHC","8777100792","2009","0","Barcelona Red Metallic","28487","Barcelona Red Metallic","Toyota Tacoma Base","Dealer:","Pedersen Toyota Volvo","82929430","20046","200",NULL
"9251601","1591","4.2L I6 24V MPFI DOHC","8772457052","2003","0","Tan","9500","Tan","Chevrolet TrailBlazer EXT LS","Dealer:","Brick City Motors","84811387","104467","200",NULL
"9251709","1592","3.6L V6 24V GDI DOHC","8776418008","2012","0","White","36999","White","Chevrolet Traverse LTZ","Dealer:","Peruzzi Buick GMC","88150710","16568","200",NULL
"9252905","15987","3.0L I6 24V MPFI DOHC","8886388308","2003","0","Mystic Blue Metallic","13995","Mystic Blue Metallic","BMW 330 xi","Dealer:","RC Automotive","90248720","84252","200",NULL
"9259982","1631","3.6L V6 24V MPFI DOHC Flexible F","8882245201","2011","0","Stone White Clearcoat","25987","Stone White Clearcoat","Dodge Grand Caravan R/T","Dealer:","Burns Honda","87687267","13864","200",NULL
"9262667","16499","3.5L V6 12V MPFI OHV","8884581850","2007","0","Ebony","10995","Ebony","Pontiac G6 Base","Dealer:","Strong Volkswagen","88068246","0","200",NULL
"9263232","16557","2.5L H4 16V MPFI SOHC","8885612736","2008","0","Quartz Silver Metallic","16770","Quartz Silver Metallic","Subaru Legacy 2.5 i Limited","Dealer:","Nate Wade Subaru","88016411","45210","200",NULL
"9265852","1671","6.0L V8 32V DDI OHV Turbo Diesel","8776499948","2005","0","Black Clearcoat","26999","Black Clearcoat","Ford Excursion Limited","Dealer:","Buhler Auto Superstore","86538898","79037","200",NULL
"9268083","1687","3.9L V6 12V MPFI OHV","8665565718","2006","0","Gray","4499","Gray","Ford Freestar SE","Dealer:","South Shore Auto Sales","85437381","105000","200",NULL
"9272399","1734","2.0L I4 16V MPFI DOHC Turbo","8778840787","2012","0","Nordschleife Gray","0","Nordschleife Gray","Hyundai Genesis Coupe 2.0T","Dealer:","Brass City Hyundai","86121468","86","200",NULL
"9276754","1787","3.8L V6 12V MPFI OHV","8774868354","2009","0","Black","22927","Black","Jeep Wrangler X","Dealer:","Miller Buick GMC","89105934","24592","200",NULL
"9285490","18335","3.7L V6 24V MPFI DOHC","8883273519","2011","0","Red","33998","Red","Infiniti G37 Journey","Dealer:","CarMax","89068449","6017","200",NULL
"14834965","891","6.0L V8 16V MPFI OHV","8662806504","2005","0","Silver Birch Metallic","14990","Regular Cab Pickup","Chevrolet Silverado 2500 SLE","unknown","Frankfort Auto Haus","117543013","80615","275","2013-08-25 22:22:33"
"9293065","1888","3.5L V6 24V MPFI DOHC","8662158926","2011","0","Black","50995","Black","Mercedes-Benz ML350 4MATIC","Dealer:","Mercedes-Benz of Smithtown","87405436","9877","200",NULL
"9300195","1954","3.0L V6 24V MPFI SOHC","8774388208","2011","0","Diamond White Pearl","21490","Diamond White Pearl","Mitsubishi Outlander GT","Dealer:","Bell Mitsubishi","88625603","55666","200",NULL
"9303033","2012","4.8L V8 32V GDI DOHC Twin Turbo","8888663580","2011","0","Carbon Gray Metallic","129990","Carbon Gray Metallic","Porsche Panamera Turbo","Dealer:","Porsche Audi of Wallingford","87085477","20610","200",NULL
"15081346","4970","3.8L V6 12V MPFI OHV","8883314617","2002","0","Sterling Silver Metallic","3995","Sedan","Buick LeSabre Custom","unknown","Phillips Buick GMC","124043187","120607","275","2013-08-25 22:37:03"
"9306823","2041","2.5L H4 16V MPFI SOHC","8778734510","2009","0","Dark Gray","21000","Dark Gray","Subaru Forester 2.5 X Premium","Dealer:","Fred Beans Nissan of Limerick","89218143","20479","200",NULL
"9310415","2066","1.8L I4 16V MPFI DOHC","8662167908","2003","0","Silver","9995","Silver","Toyota Matrix XR","Dealer:","Fellah Auto Group","80305435","77757","200",NULL
"9310837","2071","1.8L I4 16V MPFI DOHC Hybrid","8664831061","2011","0","Beige","23992","Beige","Toyota Prius III","Dealer:","Autoland Toyota/Chrysler/Jeep/Dodge","88214544","2394","200",NULL
"9311735","2074","3.5L V6 24V MPFI DOHC","8888523288","2011","0","Graphite","24494","Graphite","Toyota Sienna LE","Dealer:","Enterprise Car Sales - New Rochelle","87244435","36846","200",NULL
"9314822","20918","2.4L I4 16V MPFI DOHC Flexible F","8884875945","2012","0","Summit White","21999","Summit White","Chevrolet Malibu 2LT","Dealer:","Lassen Chevrolet Toyota Scion","87579193","11722","200",NULL
"9314924","2091","2.5L I5 20V MPFI DOHC","8882767931","2007","0","Blue","18990","Blue","Volkswagen New Beetle 2.5","Dealer:","Montesi Volkswagen","87773474","8796","200",NULL
"9316193","20969","3.5L V6 24V MPFI SOHC","8886509310","2010","0","White","17888","White","Dodge Charger SXT","Dealer:","Gage Auto Sales","88585025","43799","200",NULL
"9319670","21103","6 Cylinders","5038103707","2007","0","Silver","17900","Silver","Infiniti M35 x","Dealer:","Dealer:","89237899","90000","200",NULL
"14871910","1475","3.0L I6 24V MPFI DOHC","8664161724","2011","0","Alpine White","28505","Sedan","BMW 328 i xDrive","unknown","Eimports4less Auto Sales Inc.","123890553","29499","275","2013-08-25 22:24:48"
"9324815","21427","5.7L V8 32V MPFI DOHC","8664150721","2007","0","White","28017","White","Toyota Tundra SR5","Dealer:","Dick Hannah""s Hyundai of Portland","89499858","30598","200",NULL
"9333843","22356","3.9","8889049851","1992","0","Black","2500","Black","Dodge Dakota","Dealer:","MP Auto Sales","83357921","0","200",NULL
"9334357","2238","5.3L V8 16V MPFI OHV","8884761864","2003","0","Medium Sage Green Metallic","11930","Medium Sage Green Metallic","Chevrolet Avalanche 1500","Dealer:","Stanford-Allen of Monroe Chevrolet Cadillac","88918141","123854","200",NULL
"9337610","2252","2.4L I4 16V GDI DOHC","8888875993","2010","0","Silver","20999","Silver","Chevrolet Equinox","Dealer:","Dealer:","89463846","52587","200",NULL
"9339636","22670","1.8L I4 16V MPFI DOHC","8882381773","2010","0","Gray","12998","Gray","Nissan Versa","Dealer:","Larry H. Miller Nissan Mesa","89944422","48680","200",NULL
"9343860","22898","3.0L I6 24V GDI DOHC Twin Turbo","8886039080","2009","0","Black","32450","Black","BMW 335 i xDrive","Dealer:","E-CarOne.com","89804461","24810","200",NULL
"15014240","2942","1.4L I4 16V MPFI DOHC Turbo","8666458075","2011","0","Silver Ice Metallic","15956","Sedan","Chevrolet Cruze LT","unknown","Lynchburg Mazda Nissan","117214852","18366","275","2013-08-25 22:33:02"
"9351814","2306","4.0L V6 24V MPFI SOHC","8886227535","2010","0","Stone White","25000","Stone White","Chrysler Town  Country Touring","Dealer:","Lambert Buick GMC","89776388","27368","200",NULL
"9353007","23094","5.4L V8 24V MPFI SOHC Flexible F","8775914986","2011","0","Black","27915","Black","Ford Expedition EL XLT","Dealer:","Jerry Durant Hyundai","86509418","39839","200",NULL
"9355989","23129","2.4L I4 16V MPFI DOHC","8883918846","2009","0","Beige","22991","Beige","Honda CR-V EX-L","Dealer:","David McDavid Honda Irving","88710587","33056","200",NULL
"9357405","23154","4.6L V8 32V MPFI DOHC","8885191514","2010","0","Silver","27999","Silver","Hyundai Genesis 4.6","Dealer:","Texoma Hyundai","68483094","20425","200",NULL
"9358293","23172","3.7L V6 24V MPFI DOHC","8882493138","2009","0","Liquid Platinum","26891","Liquid Platinum","Infiniti G37 PREMIUM NAV CPO","Dealer:","Sewell Infiniti Dallas","87638023","55368","200",NULL
"9362315","23266","4.6L V8 16V MPFI SOHC","8668343573","2004","0","Gray","13491","Gray","Lincoln Town Car Ultimate","Dealer:","Randall Noe","63124528","76383","200",NULL
"9366742","23368","2.4L I-4 MPI","8884737902","2002","0","White","3850","White","Mitsubishi Galant ES","Dealer:","Max Auto Town","88779813","113935","200",NULL
"15047055","3750","3.7L V6 24V MPFI DOHC Flexible F","8772913693","2011","0","Red","17802","Extended Cab Pickup","Ford F150","unknown","Emerling Ford Inc","123287255","78977","275","2013-08-25 22:34:52"
"9372360","2362","7.3L V8 16V DDI OHV Turbo Diesel","8888649837","2001","0","Oxford White","17998","Oxford White","Ford Excursion Limited","Dealer:","Coughlin Ford","88710334","119255","200",NULL
"9373305","2369","6.0L V8 32V DDI OHV Turbo Diesel","8884759074","2007","0","Medium Wedgewood Blue Clearcoat","24875","Medium Wedgewood Blue Clearcoat","Ford F250 XLT","Dealer:","Krieger Ford","88963795","76113","200",NULL
"9374570","23807","3.0L V6 12V MPFI OHV","8772340910","2001","0","White","7900","White","Ford Ranger Edge","Dealer:","Furr Auto Sales","87979038","133187","200",NULL
"15118297","6220","3.3L V6 24V MPFI DOHC","8889037791","2006","0","Beige","9850","Minivan","Toyota Sienna LE","unknown","Brandt Auto Brokers","122028360","96817","275","2013-08-25 22:39:09"
"9381899","2501","2.4L I4 16V MPFI DOHC Hybrid","8888975053","2010","0","Starfire Pearl","30951","Starfire Pearl","Lexus HS 250h 250H","Dealer:","Metro Lexus","89332181","22903","200",NULL
"9382106","25041","5.3L V8 16V MPFI OHV Flexible Fu","8773543062","2011","0","Black","37995","Black","Chevrolet Avalanche 1500 LT","Dealer:","Pete Moore Chevrolet","80094287","10945","200",NULL
"9384721","25180","2.0L I4 16V MPFI DOHC","8669336041","2010","0","White Suede","15115","White Suede","Ford Focus SE","Dealer:","John Lee Nissan","89456060","21556","200",NULL
"9384779","25183","2.5L I4 16V MPFI DOHC","8663284380","2010","0","Smokestone Metallic","18600","Smokestone Metallic","Ford Fusion SE","Dealer:","KIA Autosport","86536535","46183","200",NULL
"9387379","25386","3.5L V6 24V MPFI DOHC","8886510844","2009","0","Red","39888","Red","Mercedes-Benz SLK350","Dealer:","Mercedes Benz of Dothan","88433215","43253","200",NULL
"9389419","25571","4.0L V6 24V MPFI DOHC","8884593703","2009","0","Super White","26935","Super White","Toyota Tacoma PreRunner","Dealer:","Frontier Motors","81155264","29586","200",NULL
"9391843","2609","3.5L V6 24V MPFI DOHC","8885777491","2010","0","Silver","22507","Silver","Nissan Altima 3.5 SR","Dealer:","Dave White Acura","88161457","38052","200",NULL
"9395444","2706","2.3L I4 16V MPFI DOHC Turbo","8669385147","2005","0","Nocturne Blue Metallic","8987","Nocturne Blue Metallic","Saab 9-5 Arc","Dealer:","Port Clinton Ford","76784101","94027","200",NULL
"15069698","4564","3.3L V6","8884204112","2005","0","White","8998","Sedan","Lexus ES 330","unknown","International Auto Brokers Inc","121172223","92380","275","2013-08-25 22:36:23"
"9407053","2972","4.2L I6 24V MPFI DOHC","8882063973","2007","0","Imperial Blue Metallic","12781","Imperial Blue Metallic","Chevrolet TrailBlazer","Dealer:","Sheehy Nissan of Richmond","88667114","56635","200",NULL
"9411084","3060","6.7L V8 32V DDI OHV Turbo Diesel","8882644541","2011","0","Oxford White","46739","Oxford White","Ford F250","Dealer:","Ted Britt Ford Lincoln Chantilly","83849440","1534","200",NULL
"9430983","3613","3.0L V6 24V GDI DOHC","8888633004","2010","0","Black","36458","Black","Cadillac SRX Performance","Dealer:","Fred Martin Ford, Inc.","89754112","26424","200",NULL
"9432800","3653","5.3L V8 16V MPFI OHV Flexible Fu","8775892587","2009","0","Blue Granite Metallic","25850","Blue Granite Metallic","Chevrolet Silverado 1500 LT","Dealer:","Greg Sweet Automotive Group","87462355","52237","200",NULL
"9432949","3655","6.0L V8 16V MPFI OHV","8887491978","2001","0","Sunset Gold","15900","Sunset Gold","Chevrolet Silverado 2500 H/D","Dealer:","Ben Bissett Chevrolet","87752291","72130","200",NULL
"9436183","3750","5.4L V8 24V MPFI SOHC","8886715908","2008","0","Bright Red Clearcoat","27995","Bright Red Clearcoat","Ford F150 FX4","Dealer:","Lake View Ford Inc.","89588347","26340","200",NULL
"9436270","3750","5.4L V8 24V MPFI SOHC","8666108693","2006","0","Gray","18990","Gray","Ford F150 XLT","Dealer:","Joe Basil Chevrolet","89632072","59577","200",NULL
"9438746","3810","3.3L V6 24V MPFI DOHC","8664642168","2009","0","Black","15996","Black","Hyundai Sonata","Dealer:","Ki-Po Auto Group","66235301","25387","200",NULL
"9446951","4259","4.4L V8 32V GDI DOHC Twin Turbo","8665886044","2009","0","Black Sapphire Metallic","58588","Black Sapphire Metallic","BMW 750 Li","Dealer:","South Motors BMW","87938058","17187","200",NULL
"9447302","4274","3.0L I6 24V GDI DOHC Twin Turbo","8663835614","2009","0","Deep Sea Blue Metallic","47990","Deep Sea Blue Metallic","BMW Z4 sDrive35i","Dealer:","Vista BMW/VW","89434788","28491","200",NULL
"9450702","4395","3.6L V6 24V MPFI DOHC Flexible F","8665425849","2011","0","Stone White","16999","Stone White","Dodge Grand Caravan Mainstreet","Dealer:","OffleaseOnly.com","85031517","42220","200",NULL
"9450844","4398","3.5L V6 24V MPFI SOHC","8666958584","2006","0","Inferno Red Crystal Pearlcoat","12499","Inferno Red Crystal Pearlcoat","Dodge Magnum Base","Dealer:","Latin Motors","90218517","71424","200",NULL
"9457665","459","3.7L V6 24V MPFI DOHC","8886437102","2011","0","Bordeaux Reserve Red Metallic","34995","Bordeaux Reserve Red Metallic","Lincoln MKX Base","Dealer:","White Bear Lincoln","87976495","22203","200",NULL
"9459681","4654","6.2L V8 32V MPFI DOHC","8772097261","2008","0","Black","47998","Black","Mercedes-Benz S63 AMG","Dealer:","H Greg Auto Auction","87210733","80489","200",NULL
"9462488","4775","2.7L H6 24V MPFI DOHC","8665425849","2008","0","Arctic Silver Metallic","28999","Arctic Silver Metallic","Porsche Cayman Base","Dealer:","OffleaseOnly.com","74339046","45005","200",NULL
"9464731","4848","2.0L I4 16V GDI DOHC Turbo","8884051098","2009","0","Gray","19895","Gray","Volkswagen CC Sport","Dealer:","South Motors Volkswagen","86374045","22649","200",NULL
"9465563","4878","2.4L I5 20V MPFI DOHC","8882549881","2004","0","Silver Metallic","6900","Silver Metallic","Volvo S60 2.4","Dealer:","AmeriFirst Auto Center","88695656","108748","200",NULL
"9468884","5095","4.7L V8 16V MPFI SOHC Flexible F","8882490438","2011","0","Flame Red","19998","Flame Red","Dodge Ram 1500 SLT","Dealer:","Santa Fe Ford","86640013","0","200",NULL
"9471986","5251","4.4L V8 32V MPFI DOHC","8776508846","2008","0","Java","42900","Java","Land Rover Range Rover Sport HSE","Dealer:","Jaguar Land Rover Jacksonville","76960085","38721","200",NULL
"9474364","545","3.5L V6 24V MPFI DOHC","8772860337","2010","0","Stone","26473","Stone","Nissan Murano SL","Dealer:","Wayzata Nissan","80218819","40300","200",NULL
"9475193","5514","1.8L I-4","8886956397","2009","0","Green","11950","Green","Toyota Corolla LE","Dealer:","Atlantis Rent-A-Car  Sales","85014530","100701","200",NULL
"9479334","565","3.0L V6 24V MPFI SOHC","8884406843","2001","0","Kalapana Black","2988","Kalapana Black","Mitsubishi Galant ES","Dealer:","Superior Brookdale Ford","88535358","142003","200",NULL
"9480481","5703","3.7L I5 20V MPFI DOHC","8882715804","2010","0","Cardinal Red Metallic","19300","Cardinal Red Metallic","Chevrolet Colorado LT","Dealer:","Day""s Chevrolet","88621490","64536","200",NULL
"9483005","5761","3.3L V6","8774664711","2002","0","Midnight Blue Metallic","5888","Midnight Blue Metallic","Chrysler Town  Country LX","Dealer:","Stripland Motor Company Inc","90239567","113632","200",NULL
"9483814","5777","3.3L V6 12V MPFI OHV Flexible Fu","8663277571","2009","0","Silver","10995","Silver","Dodge Grand Caravan SE","Dealer:","Gwinnett Place Ford","86042472","78841","200",NULL
"9490388","5939","4.0L V6","8772886921","2006","0","Blue","16990","Blue","Land Rover LR3 SE","Dealer:","Versatile Collection","89076877","65359","200",NULL
"9495865","6146","3.4L V6 12V MPFI OHV","8888564047","2007","0","Blue","14594","Blue","Pontiac Torrent Base","Dealer:","Team Fiat","80585476","57179","200",NULL
"9495894","6149","3.8L H6 24V GDI DOHC","8882564519","2011","0","Red","99950","Red","Porsche 911 Carrera S","Dealer:","Jim Ellis Porsche","83228319","3074","200",NULL
"9498550","6236","2.5L I5 20V MPFI DOHC","8774680332","2012","0","Black","19992","Black","Volkswagen Jetta 2.5 SE","Dealer:","Butler Volkswagen","88670206","10550","200",NULL
